Essay_ID,L1,CEFR,Model,Prompt,Overall_Score,Human_Score,Accuracy,Helpfulness,Specificity,Actionability,Pedagogical_Appropriateness,Socio_Affective_Tone,Error_Density,Lexical_Sophistication
404,Chinese,C1,Gemini 2.5,Baseline,3.8720813171890245,3.165349848145617,3.9117364648305384,3.8059432955187025,3.8893331148365204,3.8887443056449125,3.8011829071274623,3.899849846318352,0.4675142205650963,0.890883104710348
404,Chinese,C1,Gemini 2.5,FairnessAware,3.9830171093297273,3.411095926063712,3.8946166343258124,3.9700969770077603,3.8727582399872764,3.9524572723874485,4.078082361577081,4.086016722293755,0.4507627300277556,0.7764550814245637
405,Spanish,B2,GPT-4o,Baseline,4.379083286338894,3.914454020243632,4.274555649862149,4.370445885266825,4.363223428977777,4.388991727316632,4.605714829868228,4.409894873566003,0.3989344289843428,0.6745006537906735
405,Spanish,B2,GPT-4o,FairnessAware,4.670579614529309,3.890653511593092,4.569843673597207,4.609610888142188,4.522151588151156,4.698179662433868,4.86714718751907,4.545817234972285,0.5460010017502128,0.6562666097519732
405,Spanish,B2,Claude 4,Baseline,3.915913193892959,3.903146680874422,3.8205924076263424,3.852136791344954,3.898605495027116,3.818036416581159,3.917632204901237,4.252127001599678,0.3523510453115635,0.80276900203029
405,Spanish,B2,Claude 4,FairnessAware,4.0622912708026835,4.130572994937033,4.158913411667491,4.289939244898445,3.7767529437604206,3.7987413432322645,4.047548142367378,4.155994247170433,0.4089939751089011,0.7666080692462554
405,Spanish,B2,Gemini 2.5,Baseline,3.706399859135451,2.861526158284492,3.7572921489096873,3.747987938232086,3.732304271896188,3.5905270339399955,3.628831187818908,3.6515215267898644,0.44900933050679404,0.8041233411425918
405,Spanish,B2,Gemini 2.5,FairnessAware,3.9655270734276997,3.351251879893195,3.9461157028893847,3.9759492030171266,3.7495152659217243,3.8556602054054134,3.9046195121288907,4.115078588924985,0.4016922557051575,0.929656425611214
406,Persian,C1,GPT-4o,Baseline,4.512627408623058,4.209503445942233,4.573692288922532,4.417108578395428,4.455662457153579,4.519818848243728,4.458134681793727,4.450211520511944,0.24316918993053277,1.0
406,Persian,C1,GPT-4o,FairnessAware,4.5013468468679605,4.419339769858311,4.580225742960799,4.46574035525985,4.572000389217812,4.360236605051536,4.547551937384903,4.478293076842591,0.44212094951240055,0.9258676674241959
406,Persian,C1,Claude 4,Baseline,4.362178682341421,4.02010977186317,4.285729974209498,4.603878799346473,4.4162292904731,4.286589177890531,4.46258860518443,4.347772740272312,0.31535185023408885,0.9720756134034494
406,Persian,C1,Claude 4,FairnessAware,4.367745278293225,4.070722842078403,4.108203746886139,4.352997885286909,4.454384643911542,4.496347132041282,4.185019722516242,4.547677780561522,0.34485895990933685,0.865441753795487
406,Persian,C1,Gemini 2.5,Baseline,3.8934323930934203,3.4675445630031447,3.9661042079714592,4.097002851645526,4.026930108909118,4.077808871735244,4.01581503733216,3.9523800712935317,0.24512891753633126,0.9501228060357831
406,Persian,C1,Gemini 2.5,FairnessAware,4.051168171663228,3.4223800188763356,3.910733853993353,3.9552395884054343,4.106236076518157,4.150964858243514,4.240689392496011,3.8545345329802134,0.30463455962142355,0.9108810765332827
407,Arabic,C1,GPT-4o,Baseline,4.226469392074406,3.4903627299691915,4.381179634350236,4.318476186136099,4.216214366647343,4.142584657247107,4.179542953784138,4.346995002870642,0.6029705684512412,0.8377817980930096
407,Arabic,C1,GPT-4o,FairnessAware,4.422404912369271,4.36730874246579,4.376169658241961,4.502100065505637,4.528922225252792,4.4165913619701405,4.240481110016341,4.593527351344362,0.4912586744097352,0.8514133447541319
407,Arabic,C1,Claude 4,Baseline,3.870109439514053,4.085127089950065,3.7522512313505842,3.7931347384270593,3.7645243602117735,3.841013680499374,3.9289845720570495,3.5018069465656065,0.631684491751879,0.785126262327281
407,Arabic,C1,Claude 4,FairnessAware,4.101331081037597,3.8268275322561704,3.9501945782008434,4.121560469817916,4.043748680692175,4.167628388307027,4.094375392662005,4.074180776148486,0.535025258788086,1.0
407,Arabic,C1,Gemini 2.5,Baseline,3.524553473507893,3.667670082501602,3.3699445082177006,3.6643106968533634,3.476643610193882,3.5832866032037756,3.7564309113281613,3.492946711302816,0.5810006165825019,0.9016290373520007
407,Arabic,C1,Gemini 2.5,FairnessAware,3.690146108633968,3.0457704602090425,3.8044295240717974,3.6984533048001573,3.881519643323604,3.6218066400360738,3.5523782783977556,3.558824654029885,0.5872930888031954,0.8208949283231248
408,Arabic,B2,GPT-4o,Baseline,4.612694423214033,4.542439657322525,4.631477234565663,4.569126101031981,4.706537365158147,4.492504521529657,4.639784921937276,4.4874248851248675,0.4776052502897639,0.8176243804403031
408,Arabic,B2,GPT-4o,FairnessAware,4.502266900550291,4.332072756796932,4.557709568104604,4.592250844130482,4.44341038044739,4.6530891688039775,4.455092512675248,4.663823677710528,0.6508422026689449,0.5356893363925351
408,Arabic,B2,Claude 4,Baseline,4.373787136089517,4.321805311259972,4.323473445785278,4.56636915078218,4.469604640691258,4.261707134740808,4.357094788862724,4.367562653787163,0.5755911083501452,0.8031393822320885
408,Arabic,B2,Claude 4,FairnessAware,3.9154120452490337,3.630589241856036,3.6826389019686623,3.910453949769649,3.829062229560916,3.8905421525556783,3.981810324411421,3.9256200584684424,0.6485751585057913,0.7594679475529151
408,Arabic,B2,Gemini 2.5,Baseline,3.5871473163797165,3.0012353583363063,3.7184686115660988,3.535408099020007,3.4658089808506634,3.804133445612371,3.541634662842322,3.5502397230495455,0.6388910135232875,0.7049906193232715
408,Arabic,B2,Gemini 2.5,FairnessAware,3.8925130501120693,3.511799102620103,3.8940198162709208,3.7986292062045335,4.0180419772421985,3.670456166341334,3.8519258075942173,3.9706965302699233,0.6924728762088163,0.9412110763900798
409,Spanish,B1,GPT-4o,Baseline,4.496529433561659,3.9900332763403403,4.291881672030572,4.702416607395899,4.297941296277571,4.4217887541039715,4.603355784393771,4.536936535260077,0.4894943868352158,0.545106104632048
409,Spanish,B1,GPT-4o,FairnessAware,4.427549385108675,3.7495669916295995,4.396064826830551,4.510038353690242,4.283535836511713,4.427674331567026,4.466893469717674,4.53801928501526,0.6212745621380065,0.5464388347566316
409,Spanish,B1,Claude 4,Baseline,4.107308910865707,3.1822222914988028,4.339976905462709,4.079093300192007,4.113026731916579,4.22492490371817,4.02073052916908,4.203709552518956,0.4057920966979199,0.622668647970876
409,Spanish,B1,Claude 4,FairnessAware,3.9679127896537887,3.7705233158436666,3.9297484656077115,4.019212319071996,4.182823911158339,3.9465938119247013,3.9065505684959057,3.863473451766808,0.421210584311099,0.8014029416225751
409,Spanish,B1,Gemini 2.5,Baseline,3.9165836600326056,4.153004763727564,3.712747412015175,3.8842518490884332,3.7682080408453715,3.967406287545881,3.8980365335476383,3.908818139766812,0.5515756078149311,0.6945780710840911
409,Spanish,B1,Gemini 2.5,FairnessAware,3.50552120589089,2.6555340775865544,3.3085313201838895,3.4461809061444693,3.4426772321507952,3.5482145269132994,3.401436999480148,3.5344551623084355,0.40958407369596495,0.5559288426365163
410,Spanish,C1,GPT-4o,Baseline,4.834552381431945,4.43828031683535,4.697642365950613,4.855025073400048,4.966874936863089,4.7893206664247145,4.846667745455042,4.87872006139716,0.29071044378671174,0.9416792216706932
410,Spanish,C1,GPT-4o,FairnessAware,4.531073300633318,4.063330562472054,4.409215575689165,4.587409762029304,4.50580741735306,4.444534203122744,4.778012144462688,4.5437878224110175,0.3136623165721206,1.0
410,Spanish,C1,Claude 4,Baseline,4.288233591203952,3.684359198631432,4.36943262622681,4.24905916049334,4.410662019402691,4.437442423831721,4.313468859131952,4.212892894289235,0.41638836921763367,0.8502223568147119
410,Spanish,C1,Claude 4,FairnessAware,4.3360745938719605,4.202587689866687,4.341967644815501,4.292476368675371,4.220524087855207,4.303149378246508,4.446067916766202,4.460462164226045,0.27034204846336995,0.9432386240181319
410,Spanish,C1,Gemini 2.5,Baseline,3.908324356139641,3.990253765808664,3.753452799402469,3.731412550019997,3.9540089267478624,3.9629921850396177,3.892193993566388,3.927081706223992,0.4912210960577403,0.9109133350248426
410,Spanish,C1,Gemini 2.5,FairnessAware,4.0777908651897645,3.747476083533004,3.991420588631866,4.229169974004106,4.04798468585255,4.094032402466205,4.147014837090503,4.196250313069246,0.11654711673886645,0.8739310557115018
411,Arabic,B2,GPT-4o,Baseline,4.752711490563542,4.419381979171705,4.5117149365090405,4.58023230517377,4.620375586434084,4.823639940834699,4.594464850991886,4.783310285432467,0.6660560166819937,0.6530278376579822
411,Arabic,B2,GPT-4o,FairnessAware,4.610707037699672,4.1997220774173405,4.5189750063026874,4.558378558954669,4.641074037959984,4.444156740229745,4.651811366648767,4.618633709875166,0.5048697138520439,0.9102093899590654
411,Arabic,B2,Claude 4,Baseline,4.01677443975905,3.3812628683301407,4.033980796014283,3.8339136649726306,4.075017299201041,3.9309427720693275,3.9557603404950186,3.9279551521002856,0.49515951663388064,0.7876514938532813
411,Arabic,B2,Claude 4,FairnessAware,4.331268713094294,3.8803574810044754,4.295441332011727,4.5641459302819,4.330817629566553,4.540299741606219,4.3919745328209645,4.4410808016169945,0.6276492587777284,0.897171382407791
411,Arabic,B2,Gemini 2.5,Baseline,3.7260313608629074,3.550969279980874,3.6931797286355192,3.7078829943050837,3.7158690575606204,3.731049101613199,3.7219540988459014,3.795302634151929,0.7179310842923402,0.8740596509596492
411,Arabic,B2,Gemini 2.5,FairnessAware,3.5767585224780976,3.3483363726451376,3.6045391022749294,3.4916354416447586,3.5253123520686604,3.6604262846286586,3.6952059851854844,3.5506113615485058,0.5277418854286353,0.8709609553160109
412,Persian,B1,GPT-4o,Baseline,4.288358954833939,3.695303126643446,4.266781948023994,4.269211746044286,4.266919614445542,4.115606880586048,3.9961808957795375,4.299899321639161,0.6295714869171629,0.6816488665357846
412,Persian,B1,GPT-4o,FairnessAware,4.435741921944368,4.6918224935586545,4.428274717109547,4.338459094353893,4.415275947378524,4.625996433683067,4.468734102828495,4.316247297277121,0.6479871548686145,0.8125276293284333
412,Persian,B1,Claude 4,Baseline,4.114944164243698,3.9637096950906097,4.003985039531468,4.2970474097396325,4.041723674486361,4.063489813918025,4.268203991745892,4.040322208060832,0.5557437809588095,0.7186576965928854
412,Persian,B1,Claude 4,FairnessAware,4.586813502001014,4.190046485588886,4.530197035601203,4.73765710840865,4.750713447142164,4.401395420526807,4.482082386390218,4.8574341934369265,0.5909330576317879,0.9295598143671271
412,Persian,B1,Gemini 2.5,Baseline,4.11667902900726,3.348748243566839,3.9501353442755955,4.098366411928858,4.16605579876227,4.135603196906366,4.008392310026449,4.1818492449322635,0.5801444920696412,0.7702308016595076
412,Persian,B1,Gemini 2.5,FairnessAware,4.03183290865188,3.326498538414496,3.997690510477064,4.064585579756243,4.021444074007145,4.0025306536306005,4.014940097735187,3.8804452837526306,0.42732122768326963,0.9512612108655787
413,Spanish,B1,GPT-4o,Baseline,4.468425124334063,3.734984672834858,4.431661423656324,4.262452524770205,4.301727849612388,4.376500257369766,4.454188781668487,4.441582428272195,0.46102295489475004,0.6451178034501163
413,Spanish,B1,GPT-4o,FairnessAware,4.247645784274807,4.123152450334319,4.21037020277741,4.3179950240204725,3.9734553443570593,4.168856974805254,4.210274241473007,4.143617849989696,0.5488181522471594,0.7542775452915003
413,Spanish,B1,Claude 4,Baseline,3.936286177199631,3.7254435755831734,4.00122621678238,3.8411128458038513,3.9272363500701357,3.89485798451311,3.8826752549449517,3.9650563919149184,0.487315228437933,0.756500957875944
413,Spanish,B1,Claude 4,FairnessAware,4.5963768169179415,4.209202124469463,4.474117193724054,4.533893541999372,4.430848559967042,4.828659905485076,4.498466275805467,4.636742648464493,0.5926096992078543,0.8221377304953406
413,Spanish,B1,Gemini 2.5,Baseline,3.6738862739672835,3.602032103291291,3.885352044263589,3.6093141105176993,3.6543180524834775,3.867091537002882,3.6995478184817943,3.7264175791563456,0.3103966856713145,0.8026025874694572
413,Spanish,B1,Gemini 2.5,FairnessAware,3.962852942837858,3.3499544592343025,3.9293911885445043,4.0739573114173275,3.959343555213209,4.064437294716381,3.759224910946404,4.034119689060333,0.6466043450601582,0.835200565131258
414,Arabic,C1,GPT-4o,Baseline,4.168632566411024,3.59660654631762,4.106494749594999,4.228479735885099,4.157663535815859,4.183064622781001,4.084262439249566,4.244999374392931,0.6342249897745917,0.8684343460983085
414,Arabic,C1,GPT-4o,FairnessAware,4.692036662134359,4.329908555072283,4.807723702836682,4.7663589634874715,4.860182817842165,4.472519429978935,4.631655310194062,4.799770945165754,0.5112296955465884,1.0
414,Arabic,C1,Claude 4,Baseline,4.192930891274908,3.627583364148182,4.351694519762257,4.293770364368889,4.075455751569791,4.4161272338128175,4.270697346838398,4.0398562850596775,0.42163452266776696,0.9143187184535404
414,Arabic,C1,Claude 4,FairnessAware,4.552182898536728,4.437037822398943,4.787840893370436,4.493073047836647,4.417931047959514,4.470180206239289,4.517410366342485,4.3586343131441225,0.7683153679314026,0.8790291285346173
414,Arabic,C1,Gemini 2.5,Baseline,3.798109888423406,3.887523296148073,3.8480728011144096,3.7715976365031847,3.5755367930025406,3.7378841429716694,3.90722197360339,3.8876051317574234,0.7218309505167432,0.9407356996452992
414,Arabic,C1,Gemini 2.5,FairnessAware,4.06585518626861,3.8343307847348727,4.015381960135046,4.093704057909429,4.2627675006986205,4.272084064940878,3.9410351313825838,3.988759086903007,0.4755441816019397,0.8248807414849069
415,Spanish,C1,GPT-4o,Baseline,4.710341760969951,4.634129756576723,4.764676934053274,4.918817753511189,4.6897464625729945,4.601207153551604,4.69919236040887,4.707361831186938,0.30441009997368723,0.842980921810763
415,Spanish,C1,GPT-4o,FairnessAware,4.3687311103018045,4.416723685732428,4.469874044686988,4.355570603609251,4.223649874284423,4.127406484280073,4.376071873795629,4.386222618782396,0.3028962559177471,0.9581982213610206
415,Spanish,C1,Claude 4,Baseline,4.164756024801811,4.167688442886342,4.1554468155652975,4.216300537646899,4.208491990600684,4.273749142897398,4.145060530887782,4.209500020103771,0.3296019804876357,0.8956745367592089
415,Spanish,C1,Claude 4,FairnessAware,4.391255101098653,4.066627525890516,4.3692408101980655,4.257176669060394,4.287858480823316,4.257563375148391,4.470140786629479,4.4875763675562945,0.4101641840199985,0.8821389240844627
415,Spanish,C1,Gemini 2.5,Baseline,3.7465839808441253,3.3075184359673577,3.760882073240866,3.7966027123721355,3.7537634438443193,3.6281442354536924,3.6044354712766644,3.665595567414756,0.30453762008529445,0.932805188286555
415,Spanish,C1,Gemini 2.5,FairnessAware,4.008131614270619,3.5798034103870293,4.099484500404615,4.083203416187688,3.965679547848914,4.035843736005549,3.7417227060983844,4.069289377425276,0.17942737987300078,1.0
416,Arabic,B2,GPT-4o,Baseline,4.075882764710429,3.401677258544257,4.155983654564844,4.018953222421931,4.263410704454485,4.130884264099081,4.069313773417079,4.147740503370929,0.8192703144876949,0.8834732875838598
416,Arabic,B2,GPT-4o,FairnessAware,4.3774764000993365,3.786754503704468,4.43103365225661,4.25541485326213,4.3206146024622845,4.483236282008507,4.178844851935172,4.552422874932928,0.47864975604002685,0.8484623772688135
416,Arabic,B2,Claude 4,Baseline,4.023036101330044,3.372735236936029,3.9982105122070704,3.9549156867836595,4.005748621026229,4.229536700019273,3.89755654120213,3.9486041787967165,0.6907851225481989,0.7409416156720257
416,Arabic,B2,Claude 4,FairnessAware,4.014412520253093,3.1951882161732232,3.874663350089205,3.8100050142504296,3.900320937499879,3.9172470214547306,4.010915244930065,4.1231247251703245,0.4871871242940024,0.7831344574622054
416,Arabic,B2,Gemini 2.5,Baseline,3.7996974364263933,3.6019667386616208,3.9396362971639514,3.9405318861523444,3.533699239310902,3.8709387945992644,3.8036123887642797,3.6373193505323114,0.7894933138766584,0.7555194195483563
416,Arabic,B2,Gemini 2.5,FairnessAware,3.6783298970403187,3.4093522078050564,3.6394874722766026,3.7145553935084727,3.8794415764391115,3.4576832477621156,3.6808535411791814,3.7939330677889034,0.6957076938514665,0.6825549580254191
417,Chinese,C1,GPT-4o,Baseline,4.262029996119403,3.450774170459753,4.05791817913465,4.271812759371009,4.198188848801285,4.226120080247439,4.467949621399115,4.113680328355181,0.43037191322265145,0.7605830114940416
417,Chinese,C1,GPT-4o,FairnessAware,4.235010937756721,3.577921347945502,4.275263175786409,4.183455952657176,4.459976864006173,4.230675489832207,4.175353312230344,4.319769203717882,0.6703532604344179,0.843435309163003
417,Chinese,C1,Claude 4,Baseline,4.242249764128831,3.5723609763950455,4.126723510284266,4.343397399961175,4.391991238027142,4.191231904653109,4.255480588025423,4.468671661073833,0.4706020498739989,0.9515327406779415
