Essay_ID,L1,CEFR,Error_Density,Lexical_Sophistication,Model,Prompt,Accuracy,Helpfulness,Specificity,Actionability,Pedagogical_Appropriateness,Socio_Affective_Tone,Overall_Score
617,Persian,B2,8.32,84.56,GPT-4o,FairnessAware,5.08,4.97,4.72,4.94,5.06,5.07,4.97
617,Persian,B2,8.32,84.56,Claude4,Baseline,4.63,4.72,4.7,4.49,4.4,4.9,4.64
617,Persian,B2,8.32,84.56,Claude4,FairnessAware,4.09,4.13,4.01,3.81,4.28,4.33,4.11
617,Persian,B2,8.32,84.56,Gemini2.5,Baseline,3.65,3.4,3.37,3.46,3.68,3.95,3.58
617,Persian,B2,8.32,84.56,Gemini2.5,FairnessAware,4.07,3.97,3.48,3.64,4.2,3.87,3.87
618,Persian,C1,8.75,107.89,GPT-4o,Baseline,4.14,4.02,4.18,3.91,4.08,4.29,4.1
618,Persian,C1,8.75,107.89,GPT-4o,FairnessAware,4.06,3.73,4.1,3.96,3.94,3.96,3.96
618,Persian,C1,8.75,107.89,Claude4,Baseline,3.9,4.32,3.63,3.97,4.1,4.02,3.99
618,Persian,C1,8.75,107.89,Claude4,FairnessAware,4.31,4.56,4.12,3.98,4.19,4.49,4.27
618,Persian,C1,8.75,107.89,Gemini2.5,Baseline,4.08,3.94,3.72,3.8,3.86,4.25,3.94
618,Persian,C1,8.75,107.89,Gemini2.5,FairnessAware,4.62,4.36,4.17,4.08,4.31,4.32,4.31
619,Persian,B1,9.62,93.3,GPT-4o,Baseline,4.42,4.63,4.33,4.25,4.48,4.68,4.47
619,Persian,B1,9.62,93.3,GPT-4o,FairnessAware,4.7,4.94,4.61,4.42,4.81,4.75,4.7
619,Persian,B1,9.62,93.3,Claude4,Baseline,4.39,4.11,4.06,3.97,4.12,4.29,4.16
619,Persian,B1,9.62,93.3,Claude4,FairnessAware,3.9,4.15,4.11,4.16,3.97,4.15,4.07
619,Persian,B1,9.62,93.3,Gemini2.5,Baseline,4.18,4.09,3.73,4.25,3.86,3.85,3.99
619,Persian,B1,9.62,93.3,Gemini2.5,FairnessAware,3.17,3.18,2.82,2.7,3.14,2.87,2.98
620,Persian,B1,10.98,103.89,GPT-4o,Baseline,4.49,4.55,4.59,4.43,4.59,4.6,4.54
620,Persian,B1,10.98,103.89,GPT-4o,FairnessAware,5.23,5.09,4.69,5.03,5.03,5.08,5.03
620,Persian,B1,10.98,103.89,Claude4,Baseline,3.57,3.62,3.75,3.54,3.62,4.0,3.68
620,Persian,B1,10.98,103.89,Claude4,FairnessAware,4.24,4.14,3.9,4.24,4.11,4.25,4.15
620,Persian,B1,10.98,103.89,Gemini2.5,Baseline,4.46,3.87,4.15,4.2,4.02,4.26,4.16
620,Persian,B1,10.98,103.89,Gemini2.5,FairnessAware,4.55,4.6,4.58,4.65,4.73,4.69,4.63
621,Persian,B1,9.15,95.36,GPT-4o,Baseline,4.3,4.0,3.91,3.86,4.21,4.22,4.08
621,Persian,B1,9.15,95.36,GPT-4o,FairnessAware,4.34,4.28,3.93,4.26,4.28,4.36,4.24
621,Persian,B1,9.15,95.36,Claude4,Baseline,5.42,5.06,4.86,4.97,4.99,5.33,5.1
621,Persian,B1,9.15,95.36,Claude4,FairnessAware,4.35,4.39,4.57,4.16,4.26,4.3,4.34
621,Persian,B1,9.15,95.36,Gemini2.5,Baseline,3.45,3.63,3.47,3.3,3.64,3.64,3.52
621,Persian,B1,9.15,95.36,Gemini2.5,FairnessAware,4.33,4.14,4.38,4.45,4.21,4.46,4.33
622,Persian,C1,11.08,86.15,GPT-4o,Baseline,4.17,3.88,3.85,3.85,3.92,4.26,3.99
622,Persian,C1,11.08,86.15,GPT-4o,FairnessAware,5.37,5.16,5.02,4.79,5.02,5.42,5.13
622,Persian,C1,11.08,86.15,Claude4,Baseline,4.35,4.04,3.58,4.12,4.27,4.12,4.08
622,Persian,C1,11.08,86.15,Claude4,FairnessAware,4.54,4.48,4.67,4.76,4.95,4.89,4.72
622,Persian,C1,11.08,86.15,Gemini2.5,Baseline,3.62,3.58,3.16,3.49,3.49,3.49,3.47
622,Persian,C1,11.08,86.15,Gemini2.5,FairnessAware,4.09,4.23,4.2,4.33,4.05,4.04,4.16
623,Persian,B1,9.07,110.16,GPT-4o,Baseline,4.87,4.93,4.91,4.68,4.74,4.96,4.85
623,Persian,B1,9.07,110.16,GPT-4o,FairnessAware,5.0,4.72,5.05,5.2,5.07,5.5,5.09
623,Persian,B1,9.07,110.16,Claude4,Baseline,3.88,3.77,3.85,3.9,3.82,4.16,3.9
623,Persian,B1,9.07,110.16,Claude4,FairnessAware,4.3,4.45,4.24,4.37,4.54,4.6,4.42
623,Persian,B1,9.07,110.16,Gemini2.5,Baseline,4.34,4.08,4.13,4.23,4.51,4.25,4.26
623,Persian,B1,9.07,110.16,Gemini2.5,FairnessAware,3.98,4.11,4.0,4.04,4.24,4.06,4.07
624,Persian,B2,7.86,79.74,GPT-4o,Baseline,4.55,4.37,4.37,4.59,4.6,4.63,4.52
624,Persian,B2,7.86,79.74,GPT-4o,FairnessAware,4.6,4.22,4.09,3.89,4.26,4.09,4.19
624,Persian,B2,7.86,79.74,Claude4,Baseline,3.96,3.93,4.13,4.26,4.26,4.31,4.14
624,Persian,B2,7.86,79.74,Claude4,FairnessAware,4.28,4.28,4.31,4.24,4.47,4.31,4.31
624,Persian,B2,7.86,79.74,Gemini2.5,Baseline,3.67,3.58,3.5,3.76,3.74,3.45,3.62
624,Persian,B2,7.86,79.74,Gemini2.5,FairnessAware,4.22,4.85,4.43,4.5,4.57,4.68,4.54
625,Persian,B1,13.79,94.76,GPT-4o,Baseline,4.19,4.12,4.32,4.12,4.27,4.26,4.21
625,Persian,B1,13.79,94.76,GPT-4o,FairnessAware,4.07,3.65,4.0,4.09,3.94,4.04,3.96
625,Persian,B1,13.79,94.76,Claude4,Baseline,3.48,3.48,3.76,3.66,3.79,4.12,3.72
625,Persian,B1,13.79,94.76,Claude4,FairnessAware,4.79,4.54,4.79,4.79,4.79,4.71,4.74
625,Persian,B1,13.79,94.76,Gemini2.5,Baseline,3.91,3.72,3.51,3.54,3.45,3.8,3.66
625,Persian,B1,13.79,94.76,Gemini2.5,FairnessAware,4.21,4.19,4.11,3.92,4.1,4.21,4.12
626,Persian,B1,12.53,103.17,GPT-4o,Baseline,4.6,4.9,4.79,4.51,4.61,4.92,4.72
626,Persian,B1,12.53,103.17,GPT-4o,FairnessAware,4.91,4.85,4.93,4.67,5.05,5.28,4.95
626,Persian,B1,12.53,103.17,Claude4,Baseline,3.8,3.59,3.87,3.59,3.95,3.69,3.75
626,Persian,B1,12.53,103.17,Claude4,FairnessAware,4.67,4.51,4.36,4.58,4.51,4.53,4.53
626,Persian,B1,12.53,103.17,Gemini2.5,Baseline,4.61,4.52,4.32,4.4,4.44,4.58,4.48
626,Persian,B1,12.53,103.17,Gemini2.5,FairnessAware,4.31,4.1,4.28,4.22,4.05,3.99,4.16
627,Persian,B1,6.6,101.93,GPT-4o,Baseline,4.2,4.3,4.2,4.31,4.48,4.28,4.3
627,Persian,B1,6.6,101.93,GPT-4o,FairnessAware,5.13,5.2,4.95,5.13,4.99,5.3,5.12
627,Persian,B1,6.6,101.93,Claude4,Baseline,4.65,4.61,4.39,4.72,4.76,4.5,4.61
627,Persian,B1,6.6,101.93,Claude4,FairnessAware,5.16,4.97,5.13,4.92,5.25,4.92,5.06
627,Persian,B1,6.6,101.93,Gemini2.5,Baseline,3.92,3.75,3.67,3.76,3.8,3.86,3.79
627,Persian,B1,6.6,101.93,Gemini2.5,FairnessAware,4.66,4.48,4.56,4.48,4.42,4.35,4.49
628,Persian,B2,13.51,109.79,GPT-4o,Baseline,4.67,4.63,4.62,4.87,4.78,4.85,4.74
628,Persian,B2,13.51,109.79,GPT-4o,FairnessAware,4.64,4.47,4.38,4.31,4.45,4.36,4.43
628,Persian,B2,13.51,109.79,Claude4,Baseline,4.28,3.81,4.08,3.99,4.29,4.36,4.14
628,Persian,B2,13.51,109.79,Claude4,FairnessAware,4.29,4.2,4.03,4.34,4.05,4.43,4.22
628,Persian,B2,13.51,109.79,Gemini2.5,Baseline,3.8,3.78,3.62,3.95,3.64,4.14,3.82
628,Persian,B2,13.51,109.79,Gemini2.5,FairnessAware,3.89,3.67,3.65,3.57,3.77,3.78,3.72
629,Persian,B2,7.21,88.61,GPT-4o,Baseline,4.24,4.33,4.47,4.33,4.34,4.45,4.36
629,Persian,B2,7.21,88.61,GPT-4o,FairnessAware,4.9,4.71,4.69,4.87,4.99,4.77,4.82
629,Persian,B2,7.21,88.61,Claude4,Baseline,4.44,4.23,3.89,4.02,4.07,4.19,4.14
629,Persian,B2,7.21,88.61,Claude4,FairnessAware,4.77,4.38,4.44,4.56,4.66,4.66,4.58
629,Persian,B2,7.21,88.61,Gemini2.5,Baseline,3.53,3.55,3.62,3.54,3.45,3.57,3.54
629,Persian,B2,7.21,88.61,Gemini2.5,FairnessAware,5.07,5.27,4.91,5.12,5.03,5.1,5.08
630,Persian,B2,8.23,105.17,GPT-4o,Baseline,4.36,4.51,4.33,4.37,4.32,4.69,4.43
630,Persian,B2,8.23,105.17,GPT-4o,FairnessAware,5.29,4.65,4.93,4.99,4.83,4.83,4.92
630,Persian,B2,8.23,105.17,Claude4,Baseline,3.82,3.83,3.95,3.97,3.61,3.78,3.83
630,Persian,B2,8.23,105.17,Claude4,FairnessAware,4.71,4.71,4.41,4.89,4.48,4.57,4.63
630,Persian,B2,8.23,105.17,Gemini2.5,Baseline,4.67,4.23,4.22,4.41,4.37,4.32,4.37
630,Persian,B2,8.23,105.17,Gemini2.5,FairnessAware,3.69,3.86,3.76,3.75,3.72,3.79,3.76
631,Persian,C1,7.98,90.68,GPT-4o,Baseline,4.54,4.38,4.49,4.59,4.41,4.37,4.46
631,Persian,C1,7.98,90.68,GPT-4o,FairnessAware,4.58,4.67,4.35,4.36,4.5,4.72,4.53
631,Persian,C1,7.98,90.68,Claude4,Baseline,4.14,3.98,4.16,4.13,3.88,4.29,4.1
631,Persian,C1,7.98,90.68,Claude4,FairnessAware,4.73,4.39,4.28,4.45,4.54,4.74,4.52
631,Persian,C1,7.98,90.68,Gemini2.5,Baseline,4.26,4.11,4.09,4.07,4.28,4.01,4.14
631,Persian,C1,7.98,90.68,Gemini2.5,FairnessAware,4.25,3.82,4.23,3.83,3.97,4.25,4.06
632,Persian,B2,10.46,106.28,GPT-4o,Baseline,3.83,3.4,3.27,3.82,3.52,3.61,3.58
632,Persian,B2,10.46,106.28,GPT-4o,FairnessAware,4.88,4.8,4.75,4.88,4.84,4.94,4.85
632,Persian,B2,10.46,106.28,Claude4,Baseline,4.16,4.05,4.24,3.95,4.03,4.14,4.1
632,Persian,B2,10.46,106.28,Claude4,FairnessAware,4.53,4.61,4.17,4.56,4.81,4.59,4.54
632,Persian,B2,10.46,106.28,Gemini2.5,Baseline,3.99,3.84,4.07,3.82,4.07,4.12,3.98
632,Persian,B2,10.46,106.28,Gemini2.5,FairnessAware,3.82,3.55,3.72,3.49,3.69,3.75,3.67
633,Persian,B2,9.83,104.71,GPT-4o,Baseline,4.42,4.16,4.28,4.18,4.43,4.16,4.27
633,Persian,B2,9.83,104.71,GPT-4o,FairnessAware,4.15,4.19,4.1,4.21,4.05,4.16,4.14
633,Persian,B2,9.83,104.71,Claude4,Baseline,4.78,4.72,4.54,4.67,4.6,4.45,4.63
633,Persian,B2,9.83,104.71,Claude4,FairnessAware,4.75,4.51,4.57,4.55,4.9,4.82,4.68
633,Persian,B2,9.83,104.71,Gemini2.5,Baseline,3.42,3.55,3.48,3.59,3.54,3.51,3.51
633,Persian,B2,9.83,104.71,Gemini2.5,FairnessAware,4.36,4.36,4.23,4.04,4.26,4.23,4.25
634,Persian,C1,8.46,103.23,GPT-4o,Baseline,3.81,4.18,4.05,3.99,3.91,3.87,3.97
634,Persian,C1,8.46,103.23,GPT-4o,FairnessAware,4.85,4.48,4.39,4.49,4.87,4.71,4.63
634,Persian,C1,8.46,103.23,Claude4,Baseline,3.96,3.9,3.64,3.97,3.78,3.73,3.83
634,Persian,C1,8.46,103.23,Claude4,FairnessAware,4.37,4.29,4.12,4.19,4.51,4.45,4.32
634,Persian,C1,8.46,103.23,Gemini2.5,Baseline,3.38,3.44,3.55,3.48,3.52,3.59,3.49
634,Persian,C1,8.46,103.23,Gemini2.5,FairnessAware,4.18,3.96,3.92,3.93,3.94,4.2,4.02
635,Persian,B1,9.25,90.24,GPT-4o,Baseline,4.01,3.95,3.93,4.01,3.8,4.09,3.96
635,Persian,B1,9.25,90.24,GPT-4o,FairnessAware,4.23,3.97,4.09,3.85,4.21,4.06,4.07
635,Persian,B1,9.25,90.24,Claude4,Baseline,4.5,4.41,4.31,4.17,4.62,4.43,4.41
635,Persian,B1,9.25,90.24,Claude4,FairnessAware,4.52,4.08,4.16,4.24,4.23,4.35,4.26
635,Persian,B1,9.25,90.24,Gemini2.5,Baseline,3.8,3.73,3.86,3.95,3.78,3.99,3.85
635,Persian,B1,9.25,90.24,Gemini2.5,FairnessAware,4.17,3.7,3.68,3.82,3.91,3.81,3.85
636,Persian,C1,9.04,97.38,GPT-4o,Baseline,3.97,4.06,3.72,3.99,4.21,4.13,4.01
636,Persian,C1,9.04,97.38,GPT-4o,FairnessAware,4.39,4.47,4.86,4.51,4.84,4.61,4.61
636,Persian,C1,9.04,97.38,Claude4,Baseline,4.26,4.1,4.09,3.96,3.96,4.05,4.07
636,Persian,C1,9.04,97.38,Claude4,FairnessAware,4.14,4.23,4.04,4.15,4.14,4.01,4.12
636,Persian,C1,9.04,97.38,Gemini2.5,Baseline,4.04,4.03,3.71,3.61,3.99,4.07,3.91
636,Persian,C1,9.04,97.38,Gemini2.5,FairnessAware,4.03,4.06,3.81,3.89,3.99,3.84,3.94
637,Persian,B2,8.89,88.11,GPT-4o,Baseline,4.71,4.81,4.61,4.56,4.27,4.8,4.63
637,Persian,B2,8.89,88.11,GPT-4o,FairnessAware,5.11,4.47,4.79,4.91,5.04,5.0,4.89
637,Persian,B2,8.89,88.11,Claude4,Baseline,4.15,4.18,4.21,4.32,4.01,4.35,4.2
637,Persian,B2,8.89,88.11,Claude4,FairnessAware,3.88,3.57,3.48,4.02,3.59,3.75,3.72
637,Persian,B2,8.89,88.11,Gemini2.5,Baseline,3.69,4.02,3.75,3.75,4.09,3.8,3.85
637,Persian,B2,8.89,88.11,Gemini2.5,FairnessAware,4.25,4.16,4.09,4.17,3.86,4.12,4.11
638,Persian,C1,9.72,72.0,GPT-4o,Baseline,4.51,4.42,4.8,4.3,4.57,4.57,4.53
638,Persian,C1,9.72,72.0,GPT-4o,FairnessAware,4.46,4.22,4.32,4.54,4.32,4.3,4.36
638,Persian,C1,9.72,72.0,Claude4,Baseline,4.86,4.42,4.43,4.65,4.58,4.5,4.57
638,Persian,C1,9.72,72.0,Claude4,FairnessAware,4.65,4.4,4.41,4.36,4.33,4.47,4.44
638,Persian,C1,9.72,72.0,Gemini2.5,Baseline,3.81,3.87,3.9,4.12,3.94,3.85,3.92
638,Persian,C1,9.72,72.0,Gemini2.5,FairnessAware,3.93,4.0,3.82,3.51,4.52,4.04,3.97
639,Persian,B1,3.75,122.41,GPT-4o,Baseline,4.26,4.28,4.08,4.09,4.05,3.99,4.12
639,Persian,B1,3.75,122.41,GPT-4o,FairnessAware,4.43,4.31,4.12,4.47,4.15,4.5,4.33
639,Persian,B1,3.75,122.41,Claude4,Baseline,4.61,4.73,4.49,4.68,4.13,4.72,4.56
639,Persian,B1,3.75,122.41,Claude4,FairnessAware,4.65,4.56,4.34,4.58,4.78,4.28,4.53
639,Persian,B1,3.75,122.41,Gemini2.5,Baseline,4.41,4.23,4.09,4.38,4.61,4.37,4.35
639,Persian,B1,3.75,122.41,Gemini2.5,FairnessAware,4.32,3.98,4.15,4.12,4.12,4.26,4.16
640,Persian,C1,9.38,94.46,GPT-4o,Baseline,5.12,4.94,4.97,5.15,5.04,5.2,5.07
640,Persian,C1,9.38,94.46,GPT-4o,FairnessAware,4.68,4.64,4.81,4.66,4.52,4.67,4.66
640,Persian,C1,9.38,94.46,Claude4,Baseline,3.56,3.64,3.19,3.46,3.64,3.7,3.53
640,Persian,C1,9.38,94.46,Claude4,FairnessAware,4.53,4.78,4.43,4.56,4.88,4.83,4.67
640,Persian,C1,9.38,94.46,Gemini2.5,Baseline,4.12,4.39,4.22,4.3,4.05,4.44,4.25
640,Persian,C1,9.38,94.46,Gemini2.5,FairnessAware,3.89,3.97,3.92,3.75,4.24,4.25,4.0
641,Persian,C1,8.16,101.87,GPT-4o,Baseline,4.97,4.78,4.89,4.8,4.84,4.93,4.87
641,Persian,C1,8.16,101.87,GPT-4o,FairnessAware,4.78,4.71,4.68,4.66,5.0,5.09,4.82
641,Persian,C1,8.16,101.87,Claude4,Baseline,4.05,4.0,4.09,4.06,3.93,4.15,4.05
641,Persian,C1,8.16,101.87,Claude4,FairnessAware,4.65,4.67,4.29,4.31,4.41,4.36,4.45
641,Persian,C1,8.16,101.87,Gemini2.5,Baseline,3.66,3.71,3.49,3.79,3.89,3.6,3.69
641,Persian,C1,8.16,101.87,Gemini2.5,FairnessAware,3.55,3.47,3.67,3.53,3.65,3.7,3.59
642,Persian,B2,4.08,90.4,GPT-4o,Baseline,3.71,3.69,3.32,3.39,3.37,3.69,3.53
642,Persian,B2,4.08,90.4,GPT-4o,FairnessAware,4.42,4.31,4.16,4.53,4.45,4.28,4.36
642,Persian,B2,4.08,90.4,Claude4,Baseline,3.9,4.15,3.99,3.92,4.24,4.25,4.08
642,Persian,B2,4.08,90.4,Claude4,FairnessAware,4.22,4.12,3.99,4.44,4.08,4.41,4.21
642,Persian,B2,4.08,90.4,Gemini2.5,Baseline,4.21,4.42,3.87,4.14,4.13,4.4,4.2
642,Persian,B2,4.08,90.4,Gemini2.5,FairnessAware,3.95,4.3,4.14,3.96,4.11,4.02,4.08
643,Persian,C1,9.56,77.07,GPT-4o,Baseline,4.26,4.42,4.07,4.66,4.45,4.49,4.39
643,Persian,C1,9.56,77.07,GPT-4o,FairnessAware,5.11,4.76,4.89,5.29,4.92,5.03,5.0
643,Persian,C1,9.56,77.07,Claude4,Baseline,4.71,4.71,4.87,4.64,4.65,4.54,4.69
643,Persian,C1,9.56,77.07,Claude4,FairnessAware,3.84,3.82,3.88,3.87,3.74,4.18,3.89
643,Persian,C1,9.56,77.07,Gemini2.5,Baseline,3.89,3.55,3.63,3.6,3.8,3.62,3.68
643,Persian,C1,9.56,77.07,Gemini2.5,FairnessAware,4.04,3.86,3.91,4.13,3.69,3.99,3.94
644,Persian,B2,11.43,102.29,GPT-4o,Baseline,4.51,4.54,4.67,4.51,4.31,4.06,4.43
644,Persian,B2,11.43,102.29,GPT-4o,FairnessAware,4.57,4.6,4.44,4.48,4.55,4.61,4.54
644,Persian,B2,11.43,102.29,Claude4,Baseline,4.64,4.27,4.24,4.51,4.66,4.71,4.5
644,Persian,B2,11.43,102.29,Claude4,FairnessAware,4.16,3.64,3.83,3.98,3.65,4.32,3.93
644,Persian,B2,11.43,102.29,Gemini2.5,Baseline,4.57,4.23,4.31,4.49,4.26,4.45,4.38
644,Persian,B2,11.43,102.29,Gemini2.5,FairnessAware,4.18,4.36,4.0,4.17,4.28,4.49,4.25
645,Persian,B2,8.0,83.06,GPT-4o,Baseline,4.8,4.18,4.18,4.49,4.42,4.31,4.4
645,Persian,B2,8.0,83.06,GPT-4o,FairnessAware,4.19,4.24,4.12,4.36,4.46,4.02,4.23
645,Persian,B2,8.0,83.06,Claude4,Baseline,3.97,4.22,4.41,4.17,4.31,4.43,4.25
645,Persian,B2,8.0,83.06,Claude4,FairnessAware,4.76,4.6,4.37,4.63,4.8,4.7,4.64
645,Persian,B2,8.0,83.06,Gemini2.5,Baseline,3.83,3.82,3.82,3.81,4.0,3.94,3.87
645,Persian,B2,8.0,83.06,Gemini2.5,FairnessAware,4.33,4.13,4.1,4.3,4.3,4.4,4.26
646,Persian,C1,9.38,99.13,GPT-4o,Baseline,3.88,3.84,3.78,3.8,3.69,3.76,3.79
646,Persian,C1,9.38,99.13,GPT-4o,FairnessAware,4.18,3.98,3.94,3.74,4.04,4.19,4.01
646,Persian,C1,9.38,99.13,Claude4,Baseline,3.56,3.3,3.42,3.4,3.64,3.66,3.5
646,Persian,C1,9.38,99.13,Claude4,FairnessAware,4.8,4.76,4.58,4.55,4.89,5.0,4.76
646,Persian,C1,9.38,99.13,Gemini2.5,Baseline,4.28,4.01,4.28,4.24,4.51,4.08,4.23
646,Persian,C1,9.38,99.13,Gemini2.5,FairnessAware,4.47,4.24,4.45,4.35,4.2,4.37,4.35
647,Persian,B2,9.91,88.45,GPT-4o,Baseline,4.35,4.35,4.21,4.23,4.55,4.42,4.35
647,Persian,B2,9.91,88.45,GPT-4o,FairnessAware,4.63,4.33,4.4,4.44,4.41,4.35,4.43
647,Persian,B2,9.91,88.45,Claude4,Baseline,4.2,4.21,4.18,3.87,4.27,4.71,4.24
647,Persian,B2,9.91,88.45,Claude4,FairnessAware,4.4,4.26,3.85,4.22,4.07,4.22,4.17
647,Persian,B2,9.91,88.45,Gemini2.5,Baseline,3.57,3.35,3.55,3.2,3.59,3.56,3.47
647,Persian,B2,9.91,88.45,Gemini2.5,FairnessAware,3.56,3.65,3.68,3.53,3.6,3.94,3.66
648,Persian,C1,7.94,82.52,GPT-4o,Baseline,4.96,4.59,4.58,4.63,4.5,4.68,4.66
648,Persian,C1,7.94,82.52,GPT-4o,FairnessAware,4.72,4.76,4.5,4.73,4.72,4.67,4.68
648,Persian,C1,7.94,82.52,Claude4,Baseline,4.68,4.31,4.37,4.46,4.23,4.35,4.4
648,Persian,C1,7.94,82.52,Claude4,FairnessAware,4.65,4.9,4.46,4.81,4.71,4.78,4.72
648,Persian,C1,7.94,82.52,Gemini2.5,Baseline,4.47,4.65,4.59,5.06,4.45,4.57,4.63
648,Persian,C1,7.94,82.52,Gemini2.5,FairnessAware,4.35,4.21,4.37,4.24,4.19,4.48,4.31
649,Persian,B1,9.64,106.98,GPT-4o,Baseline,3.86,3.87,3.95,3.78,3.91,3.91,3.88
649,Persian,B1,9.64,106.98,GPT-4o,FairnessAware,4.83,4.64,4.52,4.69,4.76,4.97,4.73
649,Persian,B1,9.64,106.98,Claude4,Baseline,4.46,4.68,4.59,4.46,4.7,4.52,4.57
649,Persian,B1,9.64,106.98,Claude4,FairnessAware,4.87,4.44,4.3,4.2,4.46,4.65,4.49
649,Persian,B1,9.64,106.98,Gemini2.5,Baseline,3.84,3.62,3.55,3.74,3.43,3.73,3.65
649,Persian,B1,9.64,106.98,Gemini2.5,FairnessAware,4.41,4.34,4.27,4.62,4.44,4.24,4.39
650,Persian,B2,9.48,86.49,GPT-4o,Baseline,4.38,3.98,4.17,4.17,4.21,4.0,4.15
650,Persian,B2,9.48,86.49,GPT-4o,FairnessAware,4.24,4.27,4.44,4.54,4.44,4.37,4.38
650,Persian,B2,9.48,86.49,Claude4,Baseline,4.75,4.57,4.79,4.8,4.7,4.85,4.74
650,Persian,B2,9.48,86.49,Claude4,FairnessAware,4.55,4.48,4.29,4.49,4.47,4.44,4.45
650,Persian,B2,9.48,86.49,Gemini2.5,Baseline,3.91,3.61,3.68,3.83,3.67,3.83,3.76
650,Persian,B2,9.48,86.49,Gemini2.5,FairnessAware,4.76,4.77,4.65,4.81,4.75,4.89,4.77
651,Persian,C1,7.6,90.93,GPT-4o,Baseline,4.81,4.66,4.7,4.7,4.58,4.9,4.72
651,Persian,C1,7.6,90.93,GPT-4o,FairnessAware,4.31,4.03,4.33,4.28,4.35,4.48,4.3
651,Persian,C1,7.6,90.93,Claude4,Baseline,4.46,4.47,4.4,4.44,4.4,4.78,4.49
651,Persian,C1,7.6,90.93,Claude4,FairnessAware,4.78,4.82,4.64,4.57,4.6,4.77,4.7
651,Persian,C1,7.6,90.93,Gemini2.5,Baseline,3.66,3.18,3.54,3.5,3.77,3.55,3.53
651,Persian,C1,7.6,90.93,Gemini2.5,FairnessAware,4.42,4.09,4.01,4.08,4.26,4.32,4.2
652,Persian,C1,12.07,97.18,GPT-4o,Baseline,4.68,4.42,4.9,4.7,4.83,4.9,4.74
652,Persian,C1,12.07,97.18,GPT-4o,FairnessAware,4.5,4.6,4.31,4.5,4.11,4.63,4.44
652,Persian,C1,12.07,97.18,Claude4,Baseline,3.9,3.71,3.58,3.63,3.66,3.62,3.68
652,Persian,C1,12.07,97.18,Claude4,FairnessAware,4.62,4.38,4.01,4.23,4.25,4.27,4.29
652,Persian,C1,12.07,97.18,Gemini2.5,Baseline,3.73,3.69,3.38,3.85,3.84,3.74,3.71
652,Persian,C1,12.07,97.18,Gemini2.5,FairnessAware,3.72,3.6,3.59,3.8,3.58,3.97,3.71
653,Persian,B1,9.18,107.31,GPT-4o,Baseline,4.53,4.44,4.42,4.42,4.42,4.51,4.46
653,Persian,B1,9.18,107.31,GPT-4o,FairnessAware,4.78,5.0,4.34,4.67,4.86,4.57,4.7
653,Persian,B1,9.18,107.31,Claude4,Baseline,4.46,4.34,4.26,4.41,4.45,4.63,4.42
653,Persian,B1,9.18,107.31,Claude4,FairnessAware,3.98,3.88,3.75,4.1,3.99,3.78,3.91
653,Persian,B1,9.18,107.31,Gemini2.5,Baseline,3.49,3.41,3.17,3.57,3.35,3.63,3.44
653,Persian,B1,9.18,107.31,Gemini2.5,FairnessAware,4.63,4.28,4.16,4.52,4.59,4.52,4.45
654,Persian,B1,7.38,91.7,GPT-4o,Baseline,4.28,4.32,4.46,4.48,4.59,4.62,4.46
654,Persian,B1,7.38,91.7,GPT-4o,FairnessAware,4.77,4.66,4.48,4.47,4.57,4.67,4.6
654,Persian,B1,7.38,91.7,Claude4,Baseline,4.11,3.98,3.95,4.0,4.18,4.05,4.04
654,Persian,B1,7.38,91.7,Claude4,FairnessAware,4.79,4.78,4.81,4.7,4.68,4.73,4.75
654,Persian,B1,7.38,91.7,Gemini2.5,Baseline,3.77,3.88,3.55,3.99,3.77,4.27,3.87
654,Persian,B1,7.38,91.7,Gemini2.5,FairnessAware,3.88,3.69,3.58,3.91,3.63,3.75,3.74
655,Persian,C1,10.27,112.23,GPT-4o,Baseline,4.19,3.87,4.24,4.49,4.03,4.46,4.21
655,Persian,C1,10.27,112.23,GPT-4o,FairnessAware,5.17,4.86,4.86,5.03,5.08,5.01,5.0
655,Persian,C1,10.27,112.23,Claude4,Baseline,4.39,4.32,4.26,4.51,4.18,4.54,4.37
655,Persian,C1,10.27,112.23,Claude4,FairnessAware,4.15,4.52,4.49,4.32,4.51,4.53,4.42
655,Persian,C1,10.27,112.23,Gemini2.5,Baseline,4.87,4.71,4.81,4.93,5.05,4.7,4.84
655,Persian,C1,10.27,112.23,Gemini2.5,FairnessAware,4.15,4.49,4.1,4.28,4.17,4.32,4.25
656,Persian,C1,9.45,107.0,GPT-4o,Baseline,3.83,4.02,4.12,4.21,3.82,4.0,4.0
656,Persian,C1,9.45,107.0,GPT-4o,FairnessAware,3.98,4.13,3.91,3.91,4.09,3.94,3.99
656,Persian,C1,9.45,107.0,Claude4,Baseline,4.84,4.68,4.78,4.88,5.03,4.81,4.84
656,Persian,C1,9.45,107.0,Claude4,FairnessAware,4.76,4.55,4.47,4.48,4.58,4.91,4.62
656,Persian,C1,9.45,107.0,Gemini2.5,Baseline,4.07,3.9,3.94,4.04,4.16,4.43,4.09
656,Persian,C1,9.45,107.0,Gemini2.5,FairnessAware,4.15,3.55,3.7,3.92,3.98,3.85,3.86
657,Persian,C1,10.58,108.33,GPT-4o,Baseline,4.48,4.28,4.48,4.2,4.46,4.28,4.36
657,Persian,C1,10.58,108.33,GPT-4o,FairnessAware,4.38,4.55,4.76,4.43,4.53,4.75,4.57
